"Dist Code","Year","State Code","State Name","Dist Name","RICE IRRIGATED AREA (1000 ha)"
"1","1990","14","Chhattisgarh","Durg","162.05"
"1","1991","14","Chhattisgarh","Durg","193.24"
"1","1992","14","Chhattisgarh","Durg","201.7"
"1","1993","14","Chhattisgarh","Durg","209.68"
"1","1994","14","Chhattisgarh","Durg","218.97"
"1","1995","14","Chhattisgarh","Durg","220.15"
"1","1996","14","Chhattisgarh","Durg","215.46"
"1","1997","14","Chhattisgarh","Durg","219.1"
"1","1998","14","Chhattisgarh","Durg","179.18"
"1","1999","14","Chhattisgarh","Durg","225.93"
"1","2000","14","Chhattisgarh","Durg","158.4"
"1","2001","14","Chhattisgarh","Durg","219.77"
"1","2002","14","Chhattisgarh","Durg","176.18"
"1","2003","14","Chhattisgarh","Durg","182.83"
"1","2004","14","Chhattisgarh","Durg","217.57"
"1","2005","14","Chhattisgarh","Durg","224.85"
"1","2006","14","Chhattisgarh","Durg","236.91"
"1","2007","14","Chhattisgarh","Durg","244.65"
"1","2008","14","Chhattisgarh","Durg","228.93"
"1","2009","14","Chhattisgarh","Durg","201.18"
"1","2010","14","Chhattisgarh","Durg","232.6"
"1","2011","14","Chhattisgarh","Durg","85.39"
"1","2012","14","Chhattisgarh","Durg","87.2"
"1","2013","14","Chhattisgarh","Durg","88.91"
"1","2014","14","Chhattisgarh","Durg","88.9"
"1","2015","14","Chhattisgarh","Durg","86.62"
"1","2016","14","Chhattisgarh","Durg","92.02"
"2","1990","14","Chhattisgarh","Bastar","18.06"
"2","1991","14","Chhattisgarh","Bastar","20.28"
"2","1992","14","Chhattisgarh","Bastar","20.85"
"2","1993","14","Chhattisgarh","Bastar","21.09"
"2","1994","14","Chhattisgarh","Bastar","20.59"
"2","1995","14","Chhattisgarh","Bastar","19.82"
"2","1996","14","Chhattisgarh","Bastar","20.15"
"2","1997","14","Chhattisgarh","Bastar","19.48"
"2","1998","14","Chhattisgarh","Bastar","2.78"
"2","1999","14","Chhattisgarh","Bastar","2.16"
"2","2000","14","Chhattisgarh","Bastar","1.9"
"2","2001","14","Chhattisgarh","Bastar","1.88"
"2","2002","14","Chhattisgarh","Bastar","2.11"
"2","2003","14","Chhattisgarh","Bastar","2.01"
"2","2004","14","Chhattisgarh","Bastar","2.21"
"2","2005","14","Chhattisgarh","Bastar","2.07"
"2","2006","14","Chhattisgarh","Bastar","2.02"
"2","2007","14","Chhattisgarh","Bastar","1.83"
"2","2008","14","Chhattisgarh","Bastar","1.9"
"2","2009","14","Chhattisgarh","Bastar","2.19"
"2","2010","14","Chhattisgarh","Bastar","2.02"
"2","2011","14","Chhattisgarh","Bastar","1.96"
"2","2012","14","Chhattisgarh","Bastar","1.88"
"2","2013","14","Chhattisgarh","Bastar","2.07"
"2","2014","14","Chhattisgarh","Bastar","2.13"
"2","2015","14","Chhattisgarh","Bastar","2.33"
"2","2016","14","Chhattisgarh","Bastar","2.06"
"3","1990","14","Chhattisgarh","Raipur","365.0"
"3","1991","14","Chhattisgarh","Raipur","386.73"
"3","1992","14","Chhattisgarh","Raipur","403.55"
"3","1993","14","Chhattisgarh","Raipur","414.03"
"3","1994","14","Chhattisgarh","Raipur","419.34"
"3","1995","14","Chhattisgarh","Raipur","438.81"
"3","1996","14","Chhattisgarh","Raipur","407.41"
"3","1997","14","Chhattisgarh","Raipur","436.99"
"3","1998","14","Chhattisgarh","Raipur","262.51"
"3","1999","14","Chhattisgarh","Raipur","289.27"
"3","2000","14","Chhattisgarh","Raipur","206.59"
"3","2001","14","Chhattisgarh","Raipur","272.17"
"3","2002","14","Chhattisgarh","Raipur","232.55"
"3","2003","14","Chhattisgarh","Raipur","233.86"
"3","2004","14","Chhattisgarh","Raipur","265.23"
"3","2005","14","Chhattisgarh","Raipur","275.25"
"3","2006","14","Chhattisgarh","Raipur","290.49"
"3","2007","14","Chhattisgarh","Raipur","296.29"
"3","2008","14","Chhattisgarh","Raipur","287.12"
"3","2009","14","Chhattisgarh","Raipur","281.64"
"3","2010","14","Chhattisgarh","Raipur","306.77"
"3","2011","14","Chhattisgarh","Raipur","133.67"
"3","2012","14","Chhattisgarh","Raipur","150.26"
"3","2013","14","Chhattisgarh","Raipur","151.18"
"3","2014","14","Chhattisgarh","Raipur","154.27"
"3","2015","14","Chhattisgarh","Raipur","134.81"
"3","2016","14","Chhattisgarh","Raipur","148.88"
"4","1990","14","Chhattisgarh","Bilaspur","215.38"
"4","1991","14","Chhattisgarh","Bilaspur","245.93"
"4","1992","14","Chhattisgarh","Bilaspur","254.88"
"4","1993","14","Chhattisgarh","Bilaspur","235.59"
"4","1994","14","Chhattisgarh","Bilaspur","260.66"
"4","1995","14","Chhattisgarh","Bilaspur","254.78"
"4","1996","14","Chhattisgarh","Bilaspur","295.16"
"4","1997","14","Chhattisgarh","Bilaspur","269.82"
"4","1998","14","Chhattisgarh","Bilaspur","164.42"
"4","1999","14","Chhattisgarh","Bilaspur","136.11"
"4","2000","14","Chhattisgarh","Bilaspur","120.14"
"4","2001","14","Chhattisgarh","Bilaspur","136.13"
"4","2002","14","Chhattisgarh","Bilaspur","126.83"
"4","2003","14","Chhattisgarh","Bilaspur","131.1"
"4","2004","14","Chhattisgarh","Bilaspur","135.75"
"4","2005","14","Chhattisgarh","Bilaspur","136.81"
"4","2006","14","Chhattisgarh","Bilaspur","139.99"
"4","2007","14","Chhattisgarh","Bilaspur","143.37"
"4","2008","14","Chhattisgarh","Bilaspur","143.54"
"4","2009","14","Chhattisgarh","Bilaspur","140.71"
"4","2010","14","Chhattisgarh","Bilaspur","148.06"
"4","2011","14","Chhattisgarh","Bilaspur","92.38"
"4","2012","14","Chhattisgarh","Bilaspur","88.92"
"4","2013","14","Chhattisgarh","Bilaspur","88.94"
"4","2014","14","Chhattisgarh","Bilaspur","95.61"
"4","2015","14","Chhattisgarh","Bilaspur","95.15"
"4","2016","14","Chhattisgarh","Bilaspur","90.56"
"5","1990","14","Chhattisgarh","Raigarh","23.29"
"5","1991","14","Chhattisgarh","Raigarh","28.88"
"5","1992","14","Chhattisgarh","Raigarh","32.52"
"5","1993","14","Chhattisgarh","Raigarh","27.26"
"5","1994","14","Chhattisgarh","Raigarh","30.29"
"5","1995","14","Chhattisgarh","Raigarh","32.38"
"5","1996","14","Chhattisgarh","Raigarh","34.23"
"5","1997","14","Chhattisgarh","Raigarh","35.59"
"5","1998","14","Chhattisgarh","Raigarh","24.73"
"5","1999","14","Chhattisgarh","Raigarh","31.93"
"5","2000","14","Chhattisgarh","Raigarh","36.32"
"5","2001","14","Chhattisgarh","Raigarh","34.71"
"5","2002","14","Chhattisgarh","Raigarh","34.97"
"5","2003","14","Chhattisgarh","Raigarh","35.1"
"5","2004","14","Chhattisgarh","Raigarh","41.1"
"5","2005","14","Chhattisgarh","Raigarh","42.17"
"5","2006","14","Chhattisgarh","Raigarh","44.17"
"5","2007","14","Chhattisgarh","Raigarh","44.82"
"5","2008","14","Chhattisgarh","Raigarh","46.63"
"5","2009","14","Chhattisgarh","Raigarh","47.71"
"5","2010","14","Chhattisgarh","Raigarh","49.19"
"5","2011","14","Chhattisgarh","Raigarh","52.35"
"5","2012","14","Chhattisgarh","Raigarh","51.89"
"5","2013","14","Chhattisgarh","Raigarh","49.53"
"5","2014","14","Chhattisgarh","Raigarh","54.38"
"5","2015","14","Chhattisgarh","Raigarh","54.54"
"5","2016","14","Chhattisgarh","Raigarh","55.7"
"6","1990","14","Chhattisgarh","Surguja","3.45"
"6","1991","14","Chhattisgarh","Surguja","3.45"
"6","1992","14","Chhattisgarh","Surguja","5.59"
"6","1993","14","Chhattisgarh","Surguja","4.72"
"6","1994","14","Chhattisgarh","Surguja","4.5"
"6","1995","14","Chhattisgarh","Surguja","4.73"
"6","1996","14","Chhattisgarh","Surguja","4.73"
"6","1997","14","Chhattisgarh","Surguja","4.71"
"6","1998","14","Chhattisgarh","Surguja","1.1"
"6","1999","14","Chhattisgarh","Surguja","3.86"
"6","2000","14","Chhattisgarh","Surguja","4.26"
"6","2001","14","Chhattisgarh","Surguja","3.7"
"6","2002","14","Chhattisgarh","Surguja","4.09"
"6","2003","14","Chhattisgarh","Surguja","4.76"
"6","2004","14","Chhattisgarh","Surguja","5.67"
"6","2005","14","Chhattisgarh","Surguja","6.15"
"6","2006","14","Chhattisgarh","Surguja","6.0"
"6","2007","14","Chhattisgarh","Surguja","4.69"
"6","2008","14","Chhattisgarh","Surguja","4.27"
"6","2009","14","Chhattisgarh","Surguja","4.41"
"6","2010","14","Chhattisgarh","Surguja","5.89"
"6","2011","14","Chhattisgarh","Surguja","4.57"
"6","2012","14","Chhattisgarh","Surguja","4.26"
"6","2013","14","Chhattisgarh","Surguja","4.34"
"6","2014","14","Chhattisgarh","Surguja","4.4"
"6","2015","14","Chhattisgarh","Surguja","4.22"
"6","2016","14","Chhattisgarh","Surguja","4.92"
"7","1990","6","Madhya Pradesh","Jabalpur","5.05"
"7","1991","6","Madhya Pradesh","Jabalpur","12.04"
"7","1992","6","Madhya Pradesh","Jabalpur","13.13"
"7","1993","6","Madhya Pradesh","Jabalpur","11.98"
"7","1994","6","Madhya Pradesh","Jabalpur","10.86"
"7","1995","6","Madhya Pradesh","Jabalpur","11.8"
"7","1996","6","Madhya Pradesh","Jabalpur","13.0"
"7","1997","6","Madhya Pradesh","Jabalpur","9.82"
"7","1998","6","Madhya Pradesh","Jabalpur","1.92"
"7","1999","6","Madhya Pradesh","Jabalpur","1.29"
"7","2000","6","Madhya Pradesh","Jabalpur","2.58"
"7","2001","6","Madhya Pradesh","Jabalpur","2.44"
"7","2002","6","Madhya Pradesh","Jabalpur","7.91"
"7","2003","6","Madhya Pradesh","Jabalpur","3.22"
"7","2004","6","Madhya Pradesh","Jabalpur","2.27"
"7","2005","6","Madhya Pradesh","Jabalpur","0.91"
"7","2006","6","Madhya Pradesh","Jabalpur","1.97"
"7","2007","6","Madhya Pradesh","Jabalpur","2.85"
"7","2008","6","Madhya Pradesh","Jabalpur","4.47"
"7","2009","6","Madhya Pradesh","Jabalpur","3.74"
"7","2010","6","Madhya Pradesh","Jabalpur","6.05"
"7","2011","6","Madhya Pradesh","Jabalpur","7.03"
"7","2012","6","Madhya Pradesh","Jabalpur","16.85"
"7","2013","6","Madhya Pradesh","Jabalpur","11.89"
"7","2014","6","Madhya Pradesh","Jabalpur","17.43"
"7","2015","6","Madhya Pradesh","Jabalpur","26.7"
"7","2016","6","Madhya Pradesh","Jabalpur","35.06"
"7","2017","6","Madhya Pradesh","Jabalpur","54.33"
"8","1990","6","Madhya Pradesh","Balaghat","119.45"
"8","1991","6","Madhya Pradesh","Balaghat","116.45"
"8","1992","6","Madhya Pradesh","Balaghat","119.65"
"8","1993","6","Madhya Pradesh","Balaghat","122.36"
"8","1994","6","Madhya Pradesh","Balaghat","123.83"
"8","1995","6","Madhya Pradesh","Balaghat","124.25"
"8","1996","6","Madhya Pradesh","Balaghat","120.24"
"8","1997","6","Madhya Pradesh","Balaghat","123.71"
"8","1998","6","Madhya Pradesh","Balaghat","118.25"
"8","1999","6","Madhya Pradesh","Balaghat","129.64"
"8","2000","6","Madhya Pradesh","Balaghat","124.91"
"8","2001","6","Madhya Pradesh","Balaghat","128.68"
"8","2002","6","Madhya Pradesh","Balaghat","125.0"
"8","2003","6","Madhya Pradesh","Balaghat","128.23"
"8","2004","6","Madhya Pradesh","Balaghat","109.61"
"8","2005","6","Madhya Pradesh","Balaghat","126.22"
"8","2006","6","Madhya Pradesh","Balaghat","127.29"
"8","2007","6","Madhya Pradesh","Balaghat","128.72"
"8","2008","6","Madhya Pradesh","Balaghat","130.81"
"8","2009","6","Madhya Pradesh","Balaghat","130.82"
"8","2010","6","Madhya Pradesh","Balaghat","132.15"
"8","2011","6","Madhya Pradesh","Balaghat","141.89"
"8","2012","6","Madhya Pradesh","Balaghat","145.87"
"8","2013","6","Madhya Pradesh","Balaghat","144.57"
"8","2014","6","Madhya Pradesh","Balaghat","151.85"
"8","2015","6","Madhya Pradesh","Balaghat","156.92"
"8","2016","6","Madhya Pradesh","Balaghat","159.27"
"8","2017","6","Madhya Pradesh","Balaghat","150.87"
"9","1990","6","Madhya Pradesh","Chhindwara","0.01"
"9","1991","6","Madhya Pradesh","Chhindwara","0.01"
"9","1992","6","Madhya Pradesh","Chhindwara","0.0"
"9","1993","6","Madhya Pradesh","Chhindwara","0.0"
"9","1994","6","Madhya Pradesh","Chhindwara","0.0"
"9","1995","6","Madhya Pradesh","Chhindwara","0.0"
"9","1996","6","Madhya Pradesh","Chhindwara","0.0"
"9","1997","6","Madhya Pradesh","Chhindwara","0.0"
"9","1998","6","Madhya Pradesh","Chhindwara","0.72"
"9","1999","6","Madhya Pradesh","Chhindwara","0.0"
"9","2000","6","Madhya Pradesh","Chhindwara","0.01"
"9","2001","6","Madhya Pradesh","Chhindwara","0.0"
"9","2002","6","Madhya Pradesh","Chhindwara","0.0"
"9","2003","6","Madhya Pradesh","Chhindwara","0.0"
"9","2004","6","Madhya Pradesh","Chhindwara","0.0"
"9","2005","6","Madhya Pradesh","Chhindwara","0.0"
"9","2006","6","Madhya Pradesh","Chhindwara","0.0"
"9","2007","6","Madhya Pradesh","Chhindwara","0.0"
"9","2008","6","Madhya Pradesh","Chhindwara","0.0"
"9","2009","6","Madhya Pradesh","Chhindwara","0.0"
"9","2010","6","Madhya Pradesh","Chhindwara","0.0"
"9","2011","6","Madhya Pradesh","Chhindwara","0.0"
"9","2012","6","Madhya Pradesh","Chhindwara","0.0"
"9","2013","6","Madhya Pradesh","Chhindwara","0.0"
"9","2014","6","Madhya Pradesh","Chhindwara","0.04"
"9","2015","6","Madhya Pradesh","Chhindwara","0.04"
"9","2016","6","Madhya Pradesh","Chhindwara","0.15"
"9","2017","6","Madhya Pradesh","Chhindwara","0.21"
"10","1990","6","Madhya Pradesh","Narsinghpur","0.0"
"10","1991","6","Madhya Pradesh","Narsinghpur","0.0"
"10","1992","6","Madhya Pradesh","Narsinghpur","0.0"
"10","1993","6","Madhya Pradesh","Narsinghpur","0.0"
"10","1994","6","Madhya Pradesh","Narsinghpur","0.0"
"10","1995","6","Madhya Pradesh","Narsinghpur","0.0"
"10","1996","6","Madhya Pradesh","Narsinghpur","0.0"
"10","1997","6","Madhya Pradesh","Narsinghpur","0.0"
"10","1998","6","Madhya Pradesh","Narsinghpur","0.0"
"10","1999","6","Madhya Pradesh","Narsinghpur","0.0"
"10","2000","6","Madhya Pradesh","Narsinghpur","0.0"
"10","2001","6","Madhya Pradesh","Narsinghpur","0.03"
"10","2002","6","Madhya Pradesh","Narsinghpur","0.06"
"10","2003","6","Madhya Pradesh","Narsinghpur","0.02"
"10","2004","6","Madhya Pradesh","Narsinghpur","0.02"
"10","2005","6","Madhya Pradesh","Narsinghpur","0.06"
"10","2006","6","Madhya Pradesh","Narsinghpur","1.44"
"10","2007","6","Madhya Pradesh","Narsinghpur","0.94"
"10","2008","6","Madhya Pradesh","Narsinghpur","0.14"
"10","2009","6","Madhya Pradesh","Narsinghpur","1.91"
"10","2010","6","Madhya Pradesh","Narsinghpur","3.64"
"10","2011","6","Madhya Pradesh","Narsinghpur","4.44"
"10","2012","6","Madhya Pradesh","Narsinghpur","4.72"
"10","2013","6","Madhya Pradesh","Narsinghpur","10.02"
"10","2014","6","Madhya Pradesh","Narsinghpur","16.73"
"10","2015","6","Madhya Pradesh","Narsinghpur","27.38"
"10","2016","6","Madhya Pradesh","Narsinghpur","28.54"
"10","2017","6","Madhya Pradesh","Narsinghpur","27.63"
"11","1990","6","Madhya Pradesh","Seoni","19.4"
"11","1991","6","Madhya Pradesh","Seoni","17.21"
"11","1992","6","Madhya Pradesh","Seoni","21.19"
"11","1993","6","Madhya Pradesh","Seoni","19.33"
"11","1994","6","Madhya Pradesh","Seoni","19.43"
"11","1995","6","Madhya Pradesh","Seoni","20.31"
"11","1996","6","Madhya Pradesh","Seoni","20.44"
"11","1997","6","Madhya Pradesh","Seoni","21.14"
"11","1998","6","Madhya Pradesh","Seoni","21.61"
"11","1999","6","Madhya Pradesh","Seoni","22.44"
"11","2000","6","Madhya Pradesh","Seoni","24.23"
"11","2001","6","Madhya Pradesh","Seoni","23.99"
"11","2002","6","Madhya Pradesh","Seoni","25.15"
"11","2003","6","Madhya Pradesh","Seoni","23.22"
"11","2004","6","Madhya Pradesh","Seoni","23.09"
"11","2005","6","Madhya Pradesh","Seoni","25.98"
"11","2006","6","Madhya Pradesh","Seoni","26.2"
"11","2007","6","Madhya Pradesh","Seoni","26.83"
"11","2008","6","Madhya Pradesh","Seoni","26.86"
"11","2009","6","Madhya Pradesh","Seoni","27.32"
"11","2010","6","Madhya Pradesh","Seoni","27.22"
"11","2011","6","Madhya Pradesh","Seoni","29.69"
"11","2012","6","Madhya Pradesh","Seoni","35.73"
"11","2013","6","Madhya Pradesh","Seoni","44.59"
"11","2014","6","Madhya Pradesh","Seoni","50.41"
"11","2015","6","Madhya Pradesh","Seoni","44.69"
"11","2016","6","Madhya Pradesh","Seoni","46.02"
"11","2017","6","Madhya Pradesh","Seoni","39.02"
"12","1990","6","Madhya Pradesh","Mandla","2.21"
"12","1991","6","Madhya Pradesh","Mandla","4.11"
"12","1992","6","Madhya Pradesh","Mandla","4.5"
"12","1993","6","Madhya Pradesh","Mandla","4.13"
"12","1994","6","Madhya Pradesh","Mandla","3.03"
"12","1995","6","Madhya Pradesh","Mandla","2.56"
"12","1996","6","Madhya Pradesh","Mandla","2.58"
"12","1997","6","Madhya Pradesh","Mandla","1.91"
"12","1998","6","Madhya Pradesh","Mandla","2.25"
"12","1999","6","Madhya Pradesh","Mandla","2.59"
"12","2000","6","Madhya Pradesh","Mandla","4.59"
"12","2001","6","Madhya Pradesh","Mandla","4.88"
"12","2002","6","Madhya Pradesh","Mandla","5.68"
"12","2003","6","Madhya Pradesh","Mandla","5.11"
"12","2004","6","Madhya Pradesh","Mandla","7.08"
"12","2005","6","Madhya Pradesh","Mandla","6.6"
"12","2006","6","Madhya Pradesh","Mandla","6.92"
"12","2007","6","Madhya Pradesh","Mandla","6.53"
"12","2008","6","Madhya Pradesh","Mandla","6.7"
"12","2009","6","Madhya Pradesh","Mandla","6.44"
"12","2010","6","Madhya Pradesh","Mandla","6.17"
"12","2011","6","Madhya Pradesh","Mandla","7.74"
"12","2012","6","Madhya Pradesh","Mandla","10.73"
"12","2013","6","Madhya Pradesh","Mandla","14.53"
"12","2014","6","Madhya Pradesh","Mandla","18.44"
"12","2015","6","Madhya Pradesh","Mandla","18.64"
"12","2016","6","Madhya Pradesh","Mandla","19.99"
"12","2017","6","Madhya Pradesh","Mandla","23.59"
"13","1990","6","Madhya Pradesh","Sagar","0.18"
"13","1991","6","Madhya Pradesh","Sagar","0.16"
"13","1992","6","Madhya Pradesh","Sagar","0.09"
"13","1993","6","Madhya Pradesh","Sagar","0.01"
"13","1994","6","Madhya Pradesh","Sagar","0.03"
"13","1995","6","Madhya Pradesh","Sagar","0.03"
"13","1996","6","Madhya Pradesh","Sagar","0.03"
"13","1997","6","Madhya Pradesh","Sagar","0.0"
"13","1998","6","Madhya Pradesh","Sagar","0.01"
"13","1999","6","Madhya Pradesh","Sagar","0.01"
"13","2000","6","Madhya Pradesh","Sagar","0.01"
"13","2001","6","Madhya Pradesh","Sagar","0.0"
"13","2002","6","Madhya Pradesh","Sagar","0.0"
"13","2003","6","Madhya Pradesh","Sagar","0.01"
"13","2004","6","Madhya Pradesh","Sagar","0.0"
"13","2005","6","Madhya Pradesh","Sagar","0.0"
"13","2006","6","Madhya Pradesh","Sagar","0.0"
"13","2007","6","Madhya Pradesh","Sagar","0.0"
"13","2008","6","Madhya Pradesh","Sagar","0.0"
"13","2009","6","Madhya Pradesh","Sagar","0.0"
"13","2010","6","Madhya Pradesh","Sagar","0.0"
"13","2011","6","Madhya Pradesh","Sagar","0.0"
"13","2012","6","Madhya Pradesh","Sagar","0.0"
"13","2013","6","Madhya Pradesh","Sagar","0.0"
"13","2014","6","Madhya Pradesh","Sagar","0.0"
"13","2015","6","Madhya Pradesh","Sagar","0.0"
"13","2016","6","Madhya Pradesh","Sagar","-1.0"
"13","2017","6","Madhya Pradesh","Sagar","0.0"
"14","1990","6","Madhya Pradesh","Damoh","3.66"
"14","1991","6","Madhya Pradesh","Damoh","3.98"
"14","1992","6","Madhya Pradesh","Damoh","4.14"
"14","1993","6","Madhya Pradesh","Damoh","4.03"
"14","1994","6","Madhya Pradesh","Damoh","4.17"
"14","1995","6","Madhya Pradesh","Damoh","3.41"
"14","1996","6","Madhya Pradesh","Damoh","3.11"
"14","1997","6","Madhya Pradesh","Damoh","2.66"
"14","1998","6","Madhya Pradesh","Damoh","2.71"
"14","1999","6","Madhya Pradesh","Damoh","2.59"
"14","2000","6","Madhya Pradesh","Damoh","2.5"
"14","2001","6","Madhya Pradesh","Damoh","2.67"
"14","2002","6","Madhya Pradesh","Damoh","2.58"
"14","2003","6","Madhya Pradesh","Damoh","2.25"
"14","2004","6","Madhya Pradesh","Damoh","2.73"
"14","2005","6","Madhya Pradesh","Damoh","2.88"
"14","2006","6","Madhya Pradesh","Damoh","3.52"
"14","2007","6","Madhya Pradesh","Damoh","2.64"
"14","2008","6","Madhya Pradesh","Damoh","2.78"
"14","2009","6","Madhya Pradesh","Damoh","2.32"
"14","2010","6","Madhya Pradesh","Damoh","2.95"
"14","2011","6","Madhya Pradesh","Damoh","3.51"
"14","2012","6","Madhya Pradesh","Damoh","3.67"
"14","2013","6","Madhya Pradesh","Damoh","3.92"
"14","2014","6","Madhya Pradesh","Damoh","4.15"
"14","2015","6","Madhya Pradesh","Damoh","3.14"
"14","2016","6","Madhya Pradesh","Damoh","3.73"
"14","2017","6","Madhya Pradesh","Damoh","3.77"
"15","1990","6","Madhya Pradesh","Tikamgarh","0.05"
"15","1991","6","Madhya Pradesh","Tikamgarh","0.05"
"15","1992","6","Madhya Pradesh","Tikamgarh","0.01"
"15","1993","6","Madhya Pradesh","Tikamgarh","0.01"
"15","1994","6","Madhya Pradesh","Tikamgarh","0.08"
"15","1995","6","Madhya Pradesh","Tikamgarh","0.03"
"15","1996","6","Madhya Pradesh","Tikamgarh","0.08"
"15","1997","6","Madhya Pradesh","Tikamgarh","0.01"
"15","1998","6","Madhya Pradesh","Tikamgarh","0.0"
"15","1999","6","Madhya Pradesh","Tikamgarh","0.01"
"15","2000","6","Madhya Pradesh","Tikamgarh","0.0"
"15","2001","6","Madhya Pradesh","Tikamgarh","0.17"
"15","2002","6","Madhya Pradesh","Tikamgarh","0.01"
"15","2003","6","Madhya Pradesh","Tikamgarh","0.04"
"15","2004","6","Madhya Pradesh","Tikamgarh","0.04"
"15","2005","6","Madhya Pradesh","Tikamgarh","0.01"
"15","2006","6","Madhya Pradesh","Tikamgarh","0.0"
"15","2007","6","Madhya Pradesh","Tikamgarh","0.26"
"15","2008","6","Madhya Pradesh","Tikamgarh","0.0"
"15","2009","6","Madhya Pradesh","Tikamgarh","0.0"
"15","2010","6","Madhya Pradesh","Tikamgarh","0.0"
"15","2011","6","Madhya Pradesh","Tikamgarh","0.0"
"15","2012","6","Madhya Pradesh","Tikamgarh","0.0"
"15","2013","6","Madhya Pradesh","Tikamgarh","0.0"
"15","2014","6","Madhya Pradesh","Tikamgarh","0.0"
"15","2015","6","Madhya Pradesh","Tikamgarh","0.0"
"15","2016","6","Madhya Pradesh","Tikamgarh","-1.0"
"15","2017","6","Madhya Pradesh","Tikamgarh","0.0"
"16","1990","6","Madhya Pradesh","Chhatarpur","0.0"
"16","1991","6","Madhya Pradesh","Chhatarpur","0.0"
"16","1992","6","Madhya Pradesh","Chhatarpur","0.0"
"16","1993","6","Madhya Pradesh","Chhatarpur","0.0"
"16","1994","6","Madhya Pradesh","Chhatarpur","0.0"
"16","1995","6","Madhya Pradesh","Chhatarpur","0.0"
"16","1996","6","Madhya Pradesh","Chhatarpur","0.0"
"16","1997","6","Madhya Pradesh","Chhatarpur","0.0"
"16","1998","6","Madhya Pradesh","Chhatarpur","0.0"
"16","1999","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2000","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2001","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2002","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2003","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2004","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2005","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2006","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2007","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2008","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2009","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2010","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2011","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2012","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2013","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2014","6","Madhya Pradesh","Chhatarpur","0.02"
"16","2015","6","Madhya Pradesh","Chhatarpur","0.0"
"16","2016","6","Madhya Pradesh","Chhatarpur","0.02"
"16","2017","6","Madhya Pradesh","Chhatarpur","0.0"
"17","1990","6","Madhya Pradesh","Panna","1.97"
"17","1991","6","Madhya Pradesh","Panna","2.09"
"17","1992","6","Madhya Pradesh","Panna","2.14"
"17","1993","6","Madhya Pradesh","Panna","2.41"
"17","1994","6","Madhya Pradesh","Panna","2.83"
"17","1995","6","Madhya Pradesh","Panna","2.81"
"17","1996","6","Madhya Pradesh","Panna","3.33"
"17","1997","6","Madhya Pradesh","Panna","2.99"
"17","1998","6","Madhya Pradesh","Panna","2.84"
"17","1999","6","Madhya Pradesh","Panna","3.05"
"17","2000","6","Madhya Pradesh","Panna","6.39"
"17","2001","6","Madhya Pradesh","Panna","2.89"
"17","2002","6","Madhya Pradesh","Panna","2.66"
"17","2003","6","Madhya Pradesh","Panna","2.68"
"17","2004","6","Madhya Pradesh","Panna","2.92"
"17","2005","6","Madhya Pradesh","Panna","2.71"
"17","2006","6","Madhya Pradesh","Panna","3.12"
"17","2007","6","Madhya Pradesh","Panna","3.17"
"17","2008","6","Madhya Pradesh","Panna","5.2"
"17","2009","6","Madhya Pradesh","Panna","3.83"
"17","2010","6","Madhya Pradesh","Panna","3.13"
"17","2011","6","Madhya Pradesh","Panna","4.97"
"17","2012","6","Madhya Pradesh","Panna","6.97"
"17","2013","6","Madhya Pradesh","Panna","10.37"
"17","2014","6","Madhya Pradesh","Panna","8.38"
"17","2015","6","Madhya Pradesh","Panna","6.16"
"17","2016","6","Madhya Pradesh","Panna","11.84"
"17","2017","6","Madhya Pradesh","Panna","13.53"
"18","1990","6","Madhya Pradesh","Rewa","3.21"
"18","1991","6","Madhya Pradesh","Rewa","3.74"
"18","1992","6","Madhya Pradesh","Rewa","3.82"
"18","1993","6","Madhya Pradesh","Rewa","4.09"
"18","1994","6","Madhya Pradesh","Rewa","4.07"
"18","1995","6","Madhya Pradesh","Rewa","4.22"
"18","1996","6","Madhya Pradesh","Rewa","3.84"
"18","1997","6","Madhya Pradesh","Rewa","3.9"
"18","1998","6","Madhya Pradesh","Rewa","4.94"
"18","1999","6","Madhya Pradesh","Rewa","5.98"
"18","2000","6","Madhya Pradesh","Rewa","5.11"
"18","2001","6","Madhya Pradesh","Rewa","5.5"
"18","2002","6","Madhya Pradesh","Rewa","6.45"
"18","2003","6","Madhya Pradesh","Rewa","6.35"
"18","2004","6","Madhya Pradesh","Rewa","8.04"
"18","2005","6","Madhya Pradesh","Rewa","9.21"
"18","2006","6","Madhya Pradesh","Rewa","10.39"
"18","2007","6","Madhya Pradesh","Rewa","11.51"
"18","2008","6","Madhya Pradesh","Rewa","12.1"
